iteration,loss,elapsed,optimizer,lr,weight_decay,momentum,batch_size,optim,scheduler,running_best,tuner,seed
2,-0.6016,2014.3711197376251,HDGPSO,0.00010000000000000009,3.095939716950807e-05,0.8167427773565349,356,adam,none,-0.7712,HDGPSO,1
2,-0.7498,2085.04247546196,HDGPSO,0.0011663122697305552,1.0000000000000004e-06,0.99,32,adamw,none,-0.7712,HDGPSO,1
2,-0.7526,2148.4474036693573,HDGPSO,0.00019165249345997484,1.0000000000000004e-06,0.8646419714836765,47,adamw,none,-0.7712,HDGPSO,1
3,-0.6586,2206.2255935668945,HDGPSO,0.0004464961912024645,2.5823717215971644e-06,0.8252769484677618,107,rmsprop,none,-0.7712,HDGPSO,1
3,-0.6072,2265.8188138008118,HDGPSO,0.0008909192880502486,0.002473424996692556,0.964830927152797,86,adam,none,-0.7712,HDGPSO,1
3,-0.775,2328.27273273468,HDGPSO,0.0004349178204583582,9.54740182534169e-06,0.8148727840542672,58,adam,none,-0.775,HDGPSO,1
3,-0.7584,2399.9151995182037,HDGPSO,0.0002939671871775017,1.0000000000000004e-06,0.99,32,adamw,none,-0.775,HDGPSO,1
3,-0.753,2470.937962293625,HDGPSO,0.0004286322334734938,1.0000000000000004e-06,0.9293954695268437,32,adamw,none,-0.775,HDGPSO,1
3,-0.7574,2538.8042645454407,HDGPSO,0.0004358604073603786,2.2527305011855913e-06,0.9509789667038464,36,adamw,none,-0.775,HDGPSO,1
3,-0.762,2613.499498605728,HDGPSO,0.0004589530823739736,1.0000000000000004e-06,0.5100736514007712,32,adamw,none,-0.775,HDGPSO,1
3,-0.7574,2678.7646214962006,HDGPSO,0.00037891858137187605,1.0000000000000004e-06,0.90798251578651,63,adam,step,-0.775,HDGPSO,1
3,-0.7754,2743.6462240219116,HDGPSO,0.00032530307529985266,1.008465278326754e-06,0.8912670380105655,46,adamw,none,-0.7754,HDGPSO,1
3,-0.7584,2803.883192539215,HDGPSO,0.00023765114934717356,5.511908739520997e-06,0.9729903009459987,80,adamw,none,-0.7754,HDGPSO,1
3,-0.7454,2869.6342675685883,HDGPSO,0.00026868169031054456,4.070509017270511e-06,0.989578080732213,45,adamw,none,-0.7754,HDGPSO,1
3,-0.7188,2926.543076992035,HDGPSO,0.00016605108124529306,1.1434090697472088e-05,0.99,117,adam,none,-0.7754,HDGPSO,1
3,-0.7474,2986.706789970398,HDGPSO,0.00029298896128765125,7.968571843800425e-06,0.835249454997556,84,adamw,none,-0.7754,HDGPSO,1
3,-0.7604,3053.5772109031677,HDGPSO,0.00035174482873031503,1.670901905185669e-06,0.99,44,adamw,none,-0.7754,HDGPSO,1
3,-0.7656,3117.0609385967255,HDGPSO,0.000750045987401492,1.0000000000000004e-06,0.6540767862049188,48,adamw,none,-0.7754,HDGPSO,1
4,-0.7788,3190.3624641895294,HDGPSO,0.0003017741679637411,7.526654430175411e-06,0.99,33,adamw,none,-0.7788,HDGPSO,1
4,-0.7702,3251.606945991516,HDGPSO,0.00027370233386994007,8.758372368312222e-06,0.99,83,adamw,none,-0.7788,HDGPSO,1
4,-0.7042,3315.0371334552765,HDGPSO,0.00028907528391786504,4.0483397333813985e-06,0.9697271971873935,53,adamw,none,-0.7788,HDGPSO,1
4,-0.757,3371.9692676067352,HDGPSO,0.0003151401445319992,1.7304889260292802e-05,0.9802928658241974,110,adam,none,-0.7788,HDGPSO,1
4,-0.7424,3444.1621634960175,HDGPSO,0.000501252445209264,1.0000000000000004e-06,0.99,32,adamw,none,-0.7788,HDGPSO,1
4,-0.7492,3515.4629232883453,HDGPSO,0.0006438789876373204,4.853236432347309e-06,0.9583876592411148,32,adamw,none,-0.7788,HDGPSO,1
4,-0.7532,3578.7548282146454,HDGPSO,0.000466230139565328,4.513317685647809e-06,0.9721377994956973,64,adamw,none,-0.7788,HDGPSO,1
4,-0.7574,3638.8880183696747,HDGPSO,0.00021830366711707384,4.683683710822697e-06,0.99,76,adamw,none,-0.7788,HDGPSO,1
4,-0.7566,3710.4970383644104,HDGPSO,0.00043183615783613994,1.0000000000000004e-06,0.7141376714346549,34,adamw,none,-0.7788,HDGPSO,1
4,-0.7478,3778.0530438423157,HDGPSO,0.00045144228728600996,1.7166858963076304e-05,0.8176699077517299,42,adamw,none,-0.7788,HDGPSO,1
0,-0.1,11.609236001968384,SMAC,97,0.2694932348912,0.9319201600831,rmsprop,cosine,0.0008651042909,-0.1,SMAC,1
1,-0.67,75.39637351036072,SMAC,148,0.0001589000574,0.6270779751427,adam,none,5.22454246e-05,-0.67,SMAC,1
2,-0.4248,153.5267322063446,SMAC,480,0.0114525474966,0.8544418352377,adamw,step,7.6126019e-06,-0.67,SMAC,1
3,-0.729,218.39338874816895,SMAC,39,0.0040131126787,0.5515467158891,sgd,cosine,0.0053095932979,-0.729,SMAC,1
4,-0.761,280.73116397857666,SMAC,47,0.0218928175194,0.7240851124469,sgd,step,0.0001888134049,-0.761,SMAC,1
5,-0.7456,345.80722975730896,SMAC,56,0.0252251613831,0.6893985473411,sgd,step,0.0006134910058,-0.761,SMAC,1
6,-0.7542,405.891991853714,SMAC,58,0.0270418707011,0.6857770388298,sgd,step,0.0006919922475,-0.761,SMAC,1
7,-0.6626,468.70314931869507,SMAC,50,0.004213099382,0.5105433272559,sgd,none,0.0001609409298,-0.761,SMAC,1
8,-0.7612,531.4519190788269,SMAC,47,0.0200248222724,0.6915439857646,sgd,step,0.0009952849147,-0.7612,SMAC,1
9,-0.6608,609.1468884944916,SMAC,219,0.0010525612651,0.988315262411,adam,step,2.3415712e-06,-0.7612,SMAC,1
10,-0.5726,683.7385814189911,SMAC,149,0.0264338760444,0.8558696906838,adam,cosine,0.0022393276939,-0.7612,SMAC,1
11,-0.4376,746.7079100608826,SMAC,185,0.024860103433,0.676223528015,adamw,step,2.38906429e-05,-0.7612,SMAC,1
12,-0.7586,807.8796575069427,SMAC,61,0.020663087907,0.6786628053465,sgd,step,0.0009414763591,-0.7612,SMAC,1
13,-0.7948,877.6104388237,SMAC,40,0.0175307695412,0.7068548022044,sgd,cosine,0.0012406594351,-0.7948,SMAC,1
14,-0.8022,939.325498342514,SMAC,48,0.0176334293092,0.7070646505956,sgd,cosine,0.0007374459367,-0.8022,SMAC,1
15,-0.7892,1006.9473795890808,SMAC,37,0.0106927491474,0.7072370665009,sgd,cosine,0.0007920859822,-0.8022,SMAC,1
16,-0.8046,1068.5486392974854,SMAC,48,0.0205419287841,0.7069730172628,sgd,cosine,0.0009693613901,-0.8046,SMAC,1
17,-0.7968,1132.513526916504,SMAC,43,0.0114032020457,0.7068243856497,sgd,cosine,0.0005373345874,-0.8046,SMAC,1
18,-0.7618,1200.882907629013,SMAC,34,0.0103608291837,0.7433289372634,sgd,step,0.0008456964612,-0.8046,SMAC,1
19,-0.5382,1280.2255837917328,SMAC,413,0.0088864156559,0.7723210941127,adamw,none,0.0004128679735,-0.8046,SMAC,1
20,-0.7672,1345.2350142002106,SMAC,36,0.0154231637211,0.7562293081293,sgd,step,0.000562536768,-0.8046,SMAC,1
21,-0.5756,1410.8476989269257,SMAC,48,0.4496096782355,0.518428262141,sgd,cosine,0.0008568690582,-0.8046,SMAC,1
22,-0.7534,1472.3796620368958,SMAC,48,0.056356889984,0.5191599958805,sgd,cosine,0.0019541239908,-0.8046,SMAC,1
23,-0.4696,1551.5247464179993,SMAC,366,0.0009321530592,0.8864587002686,sgd,cosine,4.72980198e-05,-0.8046,SMAC,1
24,-0.5848,1630.0063872337341,SMAC,422,0.0037632409032,0.6217337228794,adamw,cosine,5.6275294e-06,-0.8046,SMAC,1
25,-0.7244,1690.2266986370087,SMAC,48,0.1813930262074,0.5283047253436,sgd,cosine,0.0016539249522,-0.8046,SMAC,1
26,-0.766,1751.0551121234894,SMAC,48,0.0670081244128,0.5138258906701,sgd,cosine,0.0015310363088,-0.8046,SMAC,1
27,-0.7324,1812.00638961792,SMAC,48,0.125899194278,0.8093769187945,sgd,cosine,0.0035612864421,-0.8046,SMAC,1
28,-0.6868,1873.1070930957794,SMAC,48,0.0571064049751,0.9473477542259,sgd,cosine,0.0077580753586,-0.8046,SMAC,1
29,-0.7994,1940.0194001197815,SMAC,48,0.0204463699912,0.7069309459785,sgd,cosine,0.0008609985252,-0.8046,SMAC,1
30,-0.8044,2002.126841545105,SMAC,48,0.0205293957816,0.7069955470792,sgd,cosine,0.0008898958935,-0.8046,SMAC,1
31,-0.1,2014.5988535881042,SMAC,129,0.0827983106462,0.884542339354,rmsprop,cosine,1.4742249e-06,-0.8046,SMAC,1
32,-0.7092,2085.3275923728943,SMAC,37,0.0127726702147,0.7247738850564,adam,cosine,4.9407074e-06,-0.8046,SMAC,1
33,-0.5174,2153.3929340839386,SMAC,162,0.0045846592048,0.514758443162,rmsprop,none,0.000125024168,-0.8046,SMAC,1
34,-0.81,2216.236923456192,SMAC,48,0.0205067773849,0.7027026813215,sgd,cosine,0.0008497678989,-0.81,SMAC,1
35,-0.5636,2279.5077867507935,SMAC,129,0.1598079296062,0.5429775310395,sgd,cosine,0.0002522032678,-0.81,SMAC,1
36,-0.8096,2339.8961708545685,SMAC,48,0.0203714837213,0.7024387287843,sgd,cosine,0.0008939404455,-0.81,SMAC,1
37,-0.6764,2409.478747844696,SMAC,48,0.0204463699912,0.7038090065854,adamw,cosine,0.000914005815,-0.81,SMAC,1
38,-0.6634,2474.38929438591,SMAC,48,0.0203714837213,0.7044044160497,adamw,cosine,0.00091378551,-0.81,SMAC,1
39,-0.4736,2535.343842983246,SMAC,48,0.0205067773849,0.7027026813215,rmsprop,cosine,0.0005508172258,-0.81,SMAC,1
40,-0.6622,2597.6448831558228,SMAC,48,0.0203718475835,0.7043905990028,adamw,cosine,0.0005955139051,-0.81,SMAC,1
41,-0.3298,2658.582896232605,SMAC,48,0.0205760344427,0.704008414247,rmsprop,cosine,0.0009077396859,-0.81,SMAC,1
42,-0.69,2720.693665266037,SMAC,48,0.020219955604,0.7030228899055,adamw,cosine,0.0001010288636,-0.81,SMAC,1
43,-0.101,2799.4865827560425,SMAC,346,0.2365038994284,0.5334749345856,adam,none,0.0022064366838,-0.81,SMAC,1
44,-0.6818,2863.008781194687,SMAC,48,0.0193518827666,0.702869507499,adamw,cosine,0.0009018294111,-0.81,SMAC,1
45,-0.7994,2930.2685577869415,SMAC,48,0.0204886408876,0.7030412788877,sgd,cosine,0.0008709355114,-0.81,SMAC,1
46,-0.8012,2992.1494607925415,SMAC,48,0.0204856451896,0.7044582727244,sgd,cosine,0.0009035397345,-0.81,SMAC,1
47,-0.8028,3054.0716767311096,SMAC,48,0.0203115380686,0.7045146146674,sgd,cosine,0.0009185802547,-0.81,SMAC,1
48,-0.8032,3115.8969869613647,SMAC,48,0.0203408805279,0.7043358226233,sgd,cosine,0.000909210784,-0.81,SMAC,1
49,-0.7942,3179.7431614398956,SMAC,51,0.0001910204251,0.6203004426222,adamw,cosine,0.0004017291299,-0.81,SMAC,1
50,-0.8064,3241.025932073593,SMAC,48,0.0203863874993,0.7041443719704,sgd,cosine,0.0009192074407,-0.81,SMAC,1
51,-0.7994,3302.648243665695,SMAC,48,0.0203739337373,0.7028022529783,sgd,cosine,0.000900309861,-0.81,SMAC,1
52,-0.8042,3363.9576597213745,SMAC,48,0.0195445891464,0.7030299167801,sgd,cosine,0.0008550963208,-0.81,SMAC,1
53,-0.801,3430.605301618576,SMAC,48,0.0205191773604,0.7025784146567,sgd,cosine,0.0008494378048,-0.81,SMAC,1
54,-0.4876,3498.141778945923,SMAC,276,0.0108214204365,0.7628121201413,adam,none,0.0001425983002,-0.81,SMAC,1
55,-0.118,3557.944263458252,SMAC,57,0.1505402317561,0.8603038850477,adam,none,0.0004741469631,-0.81,SMAC,1
56,-0.7986,3619.5526626110077,SMAC,48,0.0205419287841,0.7024402869365,sgd,cosine,0.0008485980146,-0.81,SMAC,1
57,-0.8032,3681.3987743854523,SMAC,48,0.0204681072724,0.7026030505945,sgd,cosine,0.0008505791667,-0.81,SMAC,1
58,-0.7938,3742.45903468132,SMAC,48,0.0204896258574,0.7011594613058,sgd,cosine,0.0008478641266,-0.81,SMAC,1
59,-0.8014,3803.5881972312927,SMAC,48,0.0204856451896,0.7013178012496,sgd,cosine,0.0008500833378,-0.81,SMAC,1
1,-0.3332,70.2688901424408,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,sgd,cosine,-0.3332,GridSearch,2
2,-0.2912,140.11759042739868,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,sgd,step,-0.3332,GridSearch,2
3,-0.3978,209.43450450897217,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,sgd,none,-0.3978,GridSearch,2
4,-0.7614,282.00703859329224,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adam,cosine,-0.7614,GridSearch,2
5,-0.7452,354.7684020996094,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adam,step,-0.7614,GridSearch,2
6,-0.7642,428.00576066970825,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adam,none,-0.7642,GridSearch,2
7,-0.7692,500.617023229599,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adamw,cosine,-0.7692,GridSearch,2
8,-0.743,572.38028383255,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adamw,step,-0.7692,GridSearch,2
9,-0.7426,644.6081082820892,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,adamw,none,-0.7692,GridSearch,2
10,-0.7936,717.301812171936,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,rmsprop,cosine,-0.7936,GridSearch,2
11,-0.7542,790.468414068222,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,rmsprop,step,-0.7936,GridSearch,2
12,-0.742,863.0452828407288,GridSearch,0.00010000000000000009,1.0000000000000004e-06,0.5,32,rmsprop,none,-0.7936,GridSearch,2
1,-0.7482,69.26213359832764,RandomSearch,0.0009283151483108409,1.563020138495464e-05,0.8989706128911974,41,adamw,none,-0.7482,RandomSearch,2
2,-0.7814,134.7639389038086,RandomSearch,0.0004954963209043007,1.6618296731253214e-06,0.6347349902739586,198,adamw,cosine,-0.7814,RandomSearch,2
3,-0.5294,199.88710141181946,RandomSearch,0.003983715525159516,0.0004755423441760446,0.7071644899023626,185,rmsprop,none,-0.7814,RandomSearch,2
4,-0.5588,264.43823885917664,RandomSearch,0.0028093672186792675,5.610612550712951e-06,0.6695207261301492,132,rmsprop,none,-0.7814,RandomSearch,2
5,-0.4808,323.9302809238434,RandomSearch,0.0015025008717691095,0.004975853508419416,0.7307458438537212,219,sgd,cosine,-0.7814,RandomSearch,2
6,-0.7132,404.52199721336365,RandomSearch,0.0005582768148774898,0.003449837945324478,0.833107616127446,338,adamw,step,-0.7814,RandomSearch,2
7,-0.5178,461.7867257595062,RandomSearch,0.008143427700780624,0.00023646892171893768,0.9224378126047378,108,rmsprop,step,-0.7814,RandomSearch,2
8,-0.463,535.4626886844635,RandomSearch,0.11688625179118275,9.822549354915536e-05,0.839333884596687,82,adamw,cosine,-0.7814,RandomSearch,2
9,-0.5894,593.3930902481079,RandomSearch,0.00023577600417281605,1.4269755098098508e-06,0.8439552434291349,114,rmsprop,none,-0.7814,RandomSearch,2
10,-0.7018,660.682094335556,RandomSearch,0.0026573903357936333,0.007847206455909866,0.7901103854283986,268,adam,cosine,-0.7814,RandomSearch,2
11,-0.606,724.2307603359222,RandomSearch,0.0004319147407040922,5.306704499941674e-06,0.7958647034585948,44,sgd,none,-0.7814,RandomSearch,2
12,-0.7124,798.9333071708679,RandomSearch,0.00023319473634333024,6.34363435160162e-05,0.739364300811145,179,adamw,none,-0.7814,RandomSearch,2
13,-0.1,811.1540307998657,RandomSearch,0.05966154475414971,0.00019854821707308124,0.8024633469855889,130,rmsprop,cosine,-0.7814,RandomSearch,2
14,-0.3494,870.2080776691437,RandomSearch,0.035374532779472605,0.00016610653373572859,0.5205857766436561,73,rmsprop,none,-0.7814,RandomSearch,2
15,-0.1632,936.8607869148254,RandomSearch,0.0001115480108096117,1.5364036090082034e-05,0.5048046210328163,318,sgd,cosine,-0.7814,RandomSearch,2
16,-0.1,951.2323365211487,RandomSearch,0.4285061251917897,6.074066154775453e-05,0.6560125695412012,37,adam,step,-0.7814,RandomSearch,2
17,-0.7044,1015.3116517066956,RandomSearch,0.008636538887811199,1.06449068622535e-06,0.5725018113422071,57,adam,cosine,-0.7814,RandomSearch,2
18,-0.754,1093.7449979782104,RandomSearch,0.018564389772688393,1.3858953006847483e-05,0.9457201749413657,462,sgd,cosine,-0.7814,RandomSearch,2
19,-0.4022,1156.5504395961761,RandomSearch,0.012094999830436307,0.0012095976041082907,0.5313718733489468,53,adam,none,-0.7814,RandomSearch,2
20,-0.1,1168.5796835422516,RandomSearch,0.21947391262674026,0.002936918224250189,0.8889401535549463,37,rmsprop,step,-0.7814,RandomSearch,2
21,-0.747,1227.3261930942535,RandomSearch,0.00020822833060086537,1.046441853944725e-05,0.8041695014374826,93,adam,none,-0.7814,RandomSearch,2
22,-0.1,1238.6849493980408,RandomSearch,0.11170326518214746,0.00015386786250763727,0.8883010409866778,99,rmsprop,step,-0.7814,RandomSearch,2
23,-0.1,1264.2501516342163,RandomSearch,0.37973953234215463,1.4995148403402767e-06,0.9325193998929231,151,adamw,cosine,-0.7814,RandomSearch,2
24,-0.3906,1335.6659851074219,RandomSearch,0.010705154546455832,1.4358586753199178e-05,0.5516854336646864,32,rmsprop,none,-0.7814,RandomSearch,2
25,-0.4174,1414.8194954395294,RandomSearch,0.0005732832272738189,1.0746689725119116e-05,0.7281412126456568,310,sgd,none,-0.7814,RandomSearch,2
26,-0.1,1426.7665746212006,RandomSearch,0.3100970336028037,9.52007528413537e-06,0.8139831111559461,87,adamw,cosine,-0.7814,RandomSearch,2
27,-0.5062,1488.3342714309692,RandomSearch,0.005475070224965774,0.00022592444015302252,0.8069731106030946,219,rmsprop,cosine,-0.7814,RandomSearch,2
28,-0.6604,1566.377700328827,RandomSearch,0.00036868985252084174,3.651133803274186e-05,0.7787257923676678,460,adamw,none,-0.7814,RandomSearch,2
29,-0.1,1577.6327707767487,RandomSearch,0.39632475949697205,1.1775318180972368e-05,0.6271361965076802,103,adam,step,-0.7814,RandomSearch,2
30,-0.1,1603.6210389137268,RandomSearch,0.3314066706830862,4.111932436751843e-06,0.753794364287866,210,adam,none,-0.7814,RandomSearch,2
31,-0.6658,1663.392852306366,RandomSearch,0.05318186303622636,0.003378369770931211,0.5547648441783625,55,sgd,none,-0.7814,RandomSearch,2
32,-0.1,1691.1388483047485,RandomSearch,0.3642816958028732,1.1375332086374265e-06,0.8867342854970721,241,rmsprop,cosine,-0.7814,RandomSearch,2
33,-0.6864,1771.9264261722565,RandomSearch,0.04404933545558859,8.906181181297613e-06,0.5372562680219357,253,sgd,none,-0.7814,RandomSearch,2
34,-0.721,1835.2476749420166,RandomSearch,0.0011181991409773971,8.906223312730957e-05,0.9368512453969613,63,adam,step,-0.7814,RandomSearch,2
35,-0.7704,1900.8975369930267,RandomSearch,0.0005060730262227451,7.845233485916051e-05,0.5889988602355983,294,adamw,cosine,-0.7814,RandomSearch,2
36,-0.1,1915.4791584014893,RandomSearch,0.3976364506246638,2.4049573442574902e-05,0.828915763987476,245,adam,cosine,-0.7814,RandomSearch,2
37,-0.254,1978.8897199630737,RandomSearch,0.2003361636924404,0.0066936970751486444,0.5834117608748156,49,adam,step,-0.7814,RandomSearch,2
38,-0.1,1991.875344991684,RandomSearch,0.4552155336700082,0.007144707758055487,0.9840478915735251,63,adamw,step,-0.7814,RandomSearch,2
39,-0.456,2051.521964788437,RandomSearch,0.000717711906231349,1.826036620346272e-06,0.5826769031404678,87,sgd,cosine,-0.7814,RandomSearch,2
40,-0.7428,2115.391349554062,RandomSearch,0.0001462731130338448,0.00031018807297782716,0.74143107513439,63,adamw,step,-0.7814,RandomSearch,2
41,-0.695,2191.5224545001984,RandomSearch,0.02742761235252637,0.005378595435828454,0.6731131321720557,192,sgd,none,-0.7814,RandomSearch,2
42,-0.7928,2255.5442864894867,RandomSearch,0.019267526155403447,4.315088928506729e-06,0.6259550198415,50,sgd,cosine,-0.7928,RandomSearch,2
43,-0.3824,2314.517258167267,RandomSearch,0.11079314249625123,6.733412277396491e-05,0.6358132840549091,102,adam,none,-0.7928,RandomSearch,2
44,-0.7896,2378.703331708908,RandomSearch,0.00016497953283909974,1.4352059976223241e-05,0.6583905832005109,53,adamw,cosine,-0.7928,RandomSearch,2
45,-0.7674,2439.2777411937714,RandomSearch,0.0012926217968939854,1.682310860109303e-06,0.8702369622122648,88,adamw,cosine,-0.7928,RandomSearch,2
46,-0.6008,2507.209166288376,RandomSearch,0.00012040326566577045,1.9483753841397206e-05,0.8817412878705366,327,adam,none,-0.7928,RandomSearch,2
47,-0.3564,2565.2262160778046,RandomSearch,0.00015354623311890413,0.00012259087484045193,0.6261369840023595,108,sgd,none,-0.7928,RandomSearch,2
48,-0.4336,2624.560782432556,RandomSearch,0.001311399530264589,0.006041818965866855,0.553454187671004,105,adam,none,-0.7928,RandomSearch,2
49,-0.7488,2685.4095599651337,RandomSearch,0.001888978551764938,9.332110110403044e-05,0.534520039663562,76,adamw,cosine,-0.7928,RandomSearch,2
50,-0.612,2751.4552159309387,RandomSearch,0.0051393190043638156,8.849277584301283e-06,0.581087405066974,45,rmsprop,none,-0.7928,RandomSearch,2
51,-0.4386,2830.74827170372,RandomSearch,0.002532775712365759,3.686071637236604e-05,0.856944162985994,171,rmsprop,none,-0.7928,RandomSearch,2
52,-0.5728,2890.859159708023,RandomSearch,0.006075048683779187,0.0004330529763971581,0.7668871798283895,76,adam,none,-0.7928,RandomSearch,2
53,-0.3394,2967.941321372986,RandomSearch,0.011075279745941708,0.0003385520639581883,0.7386659159065047,450,rmsprop,cosine,-0.7928,RandomSearch,2
54,-0.2438,3027.1719415187836,RandomSearch,0.10265181922543005,0.004680694598739332,0.9001625135451694,83,adam,cosine,-0.7928,RandomSearch,2
55,-0.6756,3095.356198787689,RandomSearch,0.0001607126460086679,7.731172838032556e-05,0.9167352874674148,270,adamw,none,-0.7928,RandomSearch,2
56,-0.1,3106.984391927719,RandomSearch,0.027418421764144312,7.822285463798235e-06,0.8935459876403704,89,rmsprop,cosine,-0.7928,RandomSearch,2
57,-0.6718,3185.8593571186066,RandomSearch,0.00021874722813539958,0.0008309842265401859,0.5527469085387936,358,adam,none,-0.7928,RandomSearch,2
58,-0.7838,3250.64320397377,RandomSearch,0.0001564765059875837,0.00014974455171245417,0.8316780819210442,46,adamw,cosine,-0.7928,RandomSearch,2
59,-0.6226,3314.5282826423645,RandomSearch,0.001331823466187665,2.89161735144185e-05,0.803596831493101,46,sgd,none,-0.7928,RandomSearch,2
60,-0.4714,3388.934010744095,RandomSearch,0.044463384979280374,6.558774181449703e-05,0.6381814774555934,218,adam,cosine,-0.7928,RandomSearch,2
1,-0.8086,64.36700391769409,Bayes,0.00048374117537468937,0.005323085761913024,0.9643879996486603,123,adam,cosine,-0.8086,Bayes,2
2,-0.1,77.28324580192566,Bayes,0.03846556646832565,3.0185763867098546e-06,0.7377361957039339,185,rmsprop,none,-0.8086,Bayes,2
3,-0.6236,140.58181428909302,Bayes,0.0069849421461365925,0.00022242720880179395,0.85267957385491,66,adamw,step,-0.8086,Bayes,2
4,-0.444,200.87168622016907,Bayes,0.00045150318074786976,0.007560136264099333,0.645538994982767,71,sgd,cosine,-0.8086,Bayes,2
5,-0.6074,281.65582251548767,Bayes,0.00673539428744769,0.00018325697645613125,0.608699231836225,269,adamw,cosine,-0.8086,Bayes,2
6,-0.7814,354.06650710105896,Bayes,0.000359855500572364,0.01,0.99,32,adam,step,-0.8086,Bayes,2
7,-0.5202,430.76025223731995,Bayes,0.009614262973194423,9.105819682096119e-06,0.6869194420488522,512,adam,cosine,-0.8086,Bayes,2
8,-0.7798,501.591126203537,Bayes,0.0006565408574634906,0.0027643437434448003,0.9400278455595534,252,adam,cosine,-0.8086,Bayes,2
9,-0.6124,578.0941841602325,Bayes,0.0001,0.0005299095236699463,0.99,512,adamw,cosine,-0.8086,Bayes,2
10,-0.1036,635.9418151378632,Bayes,0.15493253486453826,0.009776387875418346,0.9390229150953211,112,adam,none,-0.8086,Bayes,2
11,-0.3816,709.1161365509033,Bayes,0.0008560888822793567,0.01,0.99,32,rmsprop,cosine,-0.8086,Bayes,2
12,-0.7264,781.3188145160675,Bayes,0.0008444954756276404,0.01,0.99,32,adamw,step,-0.8086,Bayes,2
13,-0.7656,859.3568818569183,Bayes,0.0004105687146191245,1e-06,0.8739493508798333,308,adamw,cosine,-0.8086,Bayes,2
14,-0.3888,927.8819065093994,Bayes,0.49999999999999994,1.6157318141499786e-05,0.9145690653335732,33,sgd,step,-0.8086,Bayes,2
15,-0.8068,987.9474358558655,Bayes,0.000483146940920264,0.01,0.5,108,adam,cosine,-0.8086,Bayes,2
16,-0.296,1066.62011551857,Bayes,0.0001,0.003148271017504672,0.8923673797249013,379,sgd,none,-0.8086,Bayes,2
17,-0.1992,1153.8584487438202,Bayes,0.49999999999999994,1.2962317476370321e-06,0.9440999997943549,498,sgd,none,-0.8086,Bayes,2
18,-0.761,1217.6367900371552,Bayes,0.00020983674389464912,1e-06,0.99,68,adamw,step,-0.8086,Bayes,2
19,-0.8098,1281.084135055542,Bayes,0.0003385470277798893,0.009286665866810272,0.99,57,adam,cosine,-0.8098,Bayes,2
20,-0.3842,1359.799907207489,Bayes,0.0001,0.01,0.99,354,sgd,cosine,-0.8098,Bayes,2
21,-0.1,1373.1222503185272,Bayes,0.49999999999999994,1e-06,0.99,32,adamw,step,-0.8098,Bayes,2
22,-0.8048,1435.0407190322876,Bayes,0.000392847979971177,9.47541787364437e-06,0.99,80,adam,cosine,-0.8098,Bayes,2
23,-0.8184,1498.0469100475311,Bayes,0.0003888314641724248,0.01,0.99,84,adam,cosine,-0.8184,Bayes,2
24,-0.543,1565.564504146576,Bayes,0.00039634414801521903,0.01,0.99,46,adam,none,-0.8184,Bayes,2
25,-0.799,1632.743007183075,Bayes,0.00032638283006433184,0.01,0.99,126,adam,cosine,-0.8184,Bayes,2
26,-0.8148,1702.9847342967987,Bayes,0.0137015654549391,0.01,0.8832479730580747,32,sgd,cosine,-0.8184,Bayes,2
27,-0.6158,1772.1360971927643,Bayes,0.00898156306423897,0.01,0.99,32,sgd,cosine,-0.8184,Bayes,2
28,-0.8184,1842.3666996955872,Bayes,0.016246961061862904,0.01,0.7987379526702323,32,sgd,cosine,-0.8184,Bayes,2
29,-0.7256,1912.29762840271,Bayes,0.015077929103029233,0.01,0.9406781261567851,32,sgd,step,-0.8184,Bayes,2
30,-0.5802,1988.6452825069427,Bayes,0.015127662870714417,1e-06,0.5,512,sgd,cosine,-0.8184,Bayes,2
31,-0.6916,2065.1986260414124,Bayes,0.0016987091777681278,0.01,0.99,512,adam,cosine,-0.8184,Bayes,2
32,-0.7468,2137.9447009563446,Bayes,0.0001,0.01,0.99,32,adam,step,-0.8184,Bayes,2
33,-0.818,2207.672249317169,Bayes,0.02150724564514447,0.01,0.7091191133796686,32,sgd,cosine,-0.8184,Bayes,2
34,-0.8064,2277.750380039215,Bayes,0.01808822813910685,0.01,0.8838512434249151,32,sgd,cosine,-0.8184,Bayes,2
35,-0.8056,2350.8543395996094,Bayes,0.00032706319710320555,0.01,0.5,32,adam,cosine,-0.8184,Bayes,2
36,-0.8154,2421.113025665283,Bayes,0.019425894637359796,0.01,0.5,32,sgd,cosine,-0.8184,Bayes,2
37,-0.821,2490.805832386017,Bayes,0.027440847983712567,0.01,0.5,32,sgd,cosine,-0.821,Bayes,2
